276 	 1 	 137500001 	 138000000
277 	 1 	 138000001 	 138500000
278 	 1 	 138500001 	 139000000
279 	 1 	 139000001 	 139500000
280 	 1 	 139500001 	 140000000
281 	 1 	 140000001 	 140500000
282 	 1 	 140500001 	 141000000
283 	 1 	 141000001 	 141500000
284 	 1 	 141500001 	 142000000
285 	 1 	 142000001 	 142500000
286 	 1 	 142500001 	 143000000
287 	 1 	 143000001 	 143500000
288 	 1 	 143500001 	 144000000
289 	 1 	 144000001 	 144500000
290 	 1 	 144500001 	 145000000
291 	 1 	 145000001 	 145500000
292 	 1 	 145500001 	 146000000
293 	 1 	 146000001 	 146500000
294 	 1 	 146500001 	 147000000
295 	 1 	 147000001 	 147500000
296 	 1 	 147500001 	 148000000
297 	 1 	 148000001 	 148500000
298 	 1 	 148500001 	 149000000
299 	 1 	 149000001 	 149500000
300 	 1 	 149500001 	 150000000
301 	 1 	 150000001 	 150500000
302 	 1 	 150500001 	 151000000
303 	 1 	 151000001 	 151500000
304 	 1 	 151500001 	 152000000
305 	 1 	 152000001 	 152500000
306 	 1 	 152500001 	 153000000
307 	 1 	 153000001 	 153500000
308 	 1 	 153500001 	 154000000
309 	 1 	 154000001 	 154500000
310 	 1 	 154500001 	 155000000
311 	 1 	 155000001 	 155500000
312 	 1 	 155500001 	 156000000
313 	 1 	 156000001 	 156500000
314 	 1 	 156500001 	 157000000
315 	 1 	 157000001 	 157500000
316 	 1 	 157500001 	 158000000
317 	 1 	 158000001 	 158500000
318 	 1 	 158500001 	 159000000
319 	 1 	 159000001 	 159500000
320 	 1 	 159500001 	 160000000
321 	 1 	 160000001 	 160500000
322 	 1 	 160500001 	 161000000
323 	 1 	 161000001 	 161500000
324 	 1 	 161500001 	 162000000
325 	 1 	 162000001 	 162500000
326 	 1 	 162500001 	 163000000
327 	 1 	 163000001 	 163500000
328 	 1 	 163500001 	 164000000
329 	 1 	 164000001 	 164500000
330 	 1 	 164500001 	 165000000
331 	 1 	 165000001 	 165500000
332 	 1 	 165500001 	 166000000
333 	 1 	 166000001 	 166500000
334 	 1 	 166500001 	 167000000
335 	 1 	 167000001 	 167500000
336 	 1 	 167500001 	 168000000
337 	 1 	 168000001 	 168500000
338 	 1 	 168500001 	 169000000
339 	 1 	 169000001 	 169500000
340 	 1 	 169500001 	 170000000
341 	 1 	 170000001 	 170500000
342 	 1 	 170500001 	 171000000
343 	 1 	 171000001 	 171500000
344 	 1 	 171500001 	 172000000
345 	 1 	 172000001 	 172500000
346 	 1 	 172500001 	 173000000
347 	 1 	 173000001 	 173500000
348 	 1 	 173500001 	 174000000
349 	 1 	 174000001 	 174500000
350 	 1 	 174500001 	 175000000
351 	 1 	 175000001 	 175500000
352 	 1 	 175500001 	 176000000
353 	 1 	 176000001 	 176500000
